82E|-105.133869|33.170096
CJU4|-105.131616617512|52.1757336267281
68E|-105.126924|33.028709
CO99|-105.12665|40.187207
0CO0|-105.125539|40.178874
0CO1|-105.123873|40.033318
KBJC|-105.117217682306|39.908786017326
13CO|-105.112206|40.046374
CO39|-105.110819|39.72332
4CO1|-105.106375|39.499711
1V6|-105.105839335453|38.4280241844873
MM13|-105.104208|27.598871
3V7|-105.092084|45.124862
4CO6|-105.090262|39.766653
CO26|-105.087761|39.890263
WY59|-105.084976|41.933026
32CO|-105.083874|38.455277
16CO|-105.083864|40.908317
7U8|-105.076365|47.626681
WY44|-105.068586|41.252758
CD07|-105.056366|40.571649
CD04|-105.053871|39.820819
90CO|-105.052204|40.010818
5CO2|-105.051368|40.403872
KEIK|-105.047974958957|40.0102252786578
CO08|-105.047778|39.809167
CO04|-105.04665|39.742487
3V5|-105.041395638551|40.5886655133386
0CO4|-105.039699|40.585538
CO91|-105.034977|40.583871
CO98|-105.033873|39.549988
7CO0|-105.033592|40.07165
CKQ8|-105.02417|57.767506
76V|-105.019138|42.518858
4CO4|-105.018315|39.849153
0CO8|-105.013035|40.208318
KFNL|-105.011337892449|40.4518264048481
04CO|-105.009427|39.729431
07V|-105.00927|37.523825
6CO4|-105.001389|40.510278
CO40|-104.993593|39.742764
CKC6|-104.992226|51.845276
9CO0|-104.992204|39.737487
CO35|-104.990815|39.727487
CO30|-104.987204|39.698043
CO16|-104.986649|39.576377
CD22|-104.98498|39.863597
4CO2|-104.984972|40.804705
05CO|-104.984423|40.214984
11CO|-104.98387|39.725265
CO88|-104.982758|39.721097
CO34|-104.980536|39.747209
CKL9|-104.980141|50.757954
CO32|-104.976646|39.852763
69CO|-104.975537|39.670821
45CO|-104.975533|40.205539
9V8|-104.971093|39.65471
2CO4|-104.969425|39.749431
CO37|-104.968869|39.74582
CKR5|-104.967216|50.717773
57CO|-104.967203|39.73332
CO41|-104.959703|39.687487
CO58|-104.9547|40.105817
50CO|-104.951084|40.658315
93CO|-104.950532|40.21665
CO62|-104.939424|39.705543
CO29|-104.938035|39.731931
WY02|-104.938024|43.191635
WY25|-104.936637|42.306914
CO31|-104.933868|39.733043
KEAN|-104.928616|42.055511
56E|-104.917218|35.266717
CD79|-104.917204|38.98527
6CO1|-104.917194|40.781926
14CO|-104.910263|38.097228
CO01|-104.901922|39.790542
CO83|-104.900808|39.800264
CD08|-104.900532|39.866652
CO93|-104.890814|39.249989
MM11|-104.885143|24.418136
WY09|-104.881667|43.507222
CKK2|-104.878891|52.643883
CO44|-104.875534|39.574988
2CO3|-104.87275|40.374982
5CO3|-104.867198|39.916652
KFEW|-104.867192|41.133315
MT59|-104.857193|45.267209
KAPA|-104.849305652202|39.5701154431651
88TA|-104.844386|31.455958
MMEP|-104.84258|21.419453
CO33|-104.833861|38.741659
47CO|-104.833858|40.899982
1CO0|-104.832198|39.688321
CO05|-104.826641|39.726376
KAFF|-104.82360246578|38.9726593080436
CD06|-104.823309|39.594433
CO24|-104.822753|38.86777
7CO7|-104.8225|40.340833
MT50|-104.819415|45.087764
4CO8|-104.815811|39.306935
WY46|-104.814968|41.157203
WY50|-104.811635|41.157203
81V|-104.810804|44.347205
KCYS|-104.810480198492|41.155629218593
CO23|-104.80803|38.848882
KGDV|-104.807199523947|47.1387177687083
CO14|-104.80525|39.916651
26CO|-104.801089|38.983882
19CO|-104.798308|38.840271
1CO3|-104.797747|40.704147
1CD2|-104.792778|40.167222
CKH8|-104.788086|50.668121
WY29|-104.785245|41.622197
4V1|-104.785112119241|37.6967238509485
CJV4|-104.785004|55.581108
KVHN|-104.783805129698|31.0578375386448
KFCS|-104.756579|38.678395
KBKF|-104.751961|39.701759
CO13|-104.749136|39.963317
03CO|-104.744445|40.2125
7CO8|-104.738028|38.363333
8V0|-104.733861|38.783328
34CO|-104.732471|39.716376
7V6|-104.728306|42.259695
98E|-104.718047|36.076703
WY45|-104.7083|41.156925
98CO|-104.706077|40.416648
CO12|-104.704444|39.982778
91U|-104.703293|45.668051
18V|-104.701224554781|40.102538554781
KCOS|-104.700775391084|38.8058108215636
CJZ3|-104.699997|52.866665
WY14|-104.688576|44.637484
4CO7|-104.680252|39.217768
43CO|-104.678306|39.366656
KDEN|-104.673178841725|39.8616597562678
CKL6|-104.671394|54.291943
CKC9|-104.66555|49.642391
CYQR|-104.663081468476|50.4299078196908
CD40|-104.658861|39.429433
1CO8|-104.658027|39.529154
CO48|-104.651907|40.51248
60CO|-104.650521|39.966651
CO70|-104.645518|40.460536
I58|-104.643061472261|34.9344170225289
83V|-104.640794|44.090537
CO15|-104.6399|39.224667
CO54|-104.633861|38.983326
2CO5|-104.632197|38.347224
KGXY|-104.632155935472|40.4358265056997
7CO3|-104.62413|40.038872
2CO7|-104.623308|38.233614
S42|-104.61971|36.326977
CO71|-104.614141|38.280836
11V|-104.610378890434|40.3305674923681
55CO|-104.599693|39.362488
2TA3|-104.597996|31.718177
CO77|-104.593574|39.978595
WY55|-104.593571|44.418595
CO82|-104.589406|40.095816
NM53|-104.583875|35.510045
2CO1|-104.58386|39.110547
WY05|-104.583852|41.217203
02V|-104.581081|39.344433
MT45|-104.576064|45.908887
00V|-104.571015532092|38.9470322931768
W43|-104.567821|44.662863
3CO7|-104.566359|39.332488
MMZO|-104.558631|19.144779
91E|-104.551084|33.706475
CO42|-104.546358|39.33471
0CO3|-104.544961|39.889429
KFTG|-104.543746001752|39.7853383579759
97M|-104.5375|45.877917
99E|-104.536374|35.824205
CO49|-104.534692|39.16249
KROW|-104.530567170183|33.3015500443371
0CD3|-104.528291|40.348036
MMDO|-104.528013|24.124193
KPWD|-104.525060343224|48.7896308653934
CO79|-104.523333|38.703333
CO02|-104.518577|39.629708
WY28|-104.517184|41.824971
S85|-104.503889|48.153333
KRTN|-104.502201326645|36.7415181115259
KPUB|-104.495637644153|38.2910435840087
CO64|-104.487762|37.187518
CJW7|-104.484001|58.0518
CJR9|-104.483887|52.411388
9CO2|-104.475796|39.696097
KATS|-104.467681931005|32.8525271462078
CO36|-104.465244|39.343876
95CO|-104.464412|39.119435
CO56|-104.463013|39.96415
NM67|-104.447764|36.856972
NM20|-104.442466|33.252048
CD14|-104.437182|39.828873
CO60|-104.431067|40.108316
CPB5|-104.429642|50.461185
NM38|-104.427196|34.117301
62NM|-104.42635|32.598725
46CO|-104.425526|38.100005
76CO|-104.422182|39.835817
MT74|-104.415224|46.106945
A50|-104.409986912264|38.8744662050412
CD09|-104.409126|39.819706
KLSK|-104.404554|42.753809
NM45|-104.401629|32.839279
NM46|-104.400518|32.84039
KSUC|-104.398838|44.38943
NM47|-104.381351|32.780113
49CO|-104.375232|40.093316
NM03|-104.368854|33.275104
CD26|-104.364688|39.042491
T77|-104.361528|29.634028
6V9|-104.344396|40.622205
KTAD|-104.339979548155|37.2599308769932
MM63|-104.336513|19.745296
CO97|-104.323056|39.720814
KECS|-104.317930805545|43.8854605977192
59CO|-104.317179|39.833316
7CO6|-104.317176|40.116649
CO90|-104.30805|38.7575
CWC1|-104.306234744681|50.439505106383
5V4|-104.292186|39.047768
CO09|-104.283855|38.266668
CKF2|-104.2714|49.460602
KCNM|-104.263356195337|32.3374393933393
CKE2|-104.262222|52.063885
CO18|-104.261628|39.467207
TS15|-104.261583|29.892949
KBHK|-104.259447|46.347636
5CO4|-104.250514|39.699982
88CO|-104.24885|38.886104
CD03|-104.229961|38.64444
7CO5|-104.229673|40.299981
KFSU|-104.213455693116|34.486230290942
XS44|-104.212417|31.015278
74CO|-104.209396|40.047205
8CO2|-104.208282|40.670818
WY19|-104.207452|41.105816
CO17|-104.193846|39.713593
KSDY|-104.192558804348|47.7068543913044
E89|-104.188031|35.366716
NM17|-104.183866|35.930591
CYYO|-104.169022|51.808887
WY26|-104.167172|42.049964
97CO|-104.158848|38.924992
68CO|-104.153288|39.872205
KTOR|-104.152696459509|42.0645368780094
82V|-104.130228|41.153314
CD17|-104.126064|39.908316
NM44|-104.115523|34.017304
MT20|-104.098821|46.858346
NM33|-104.083863|35.547545
CYNL|-104.082061882545|58.2751781305057
MT65|-104.075494|45.02221
5U6|-104.072711|47.861129
CJY3|-104.068241200549|52.8361714038462
NM32|-104.061085|35.707819
CO80|-104.045278189787|38.0724989367377
5ND0|-104.032433|48.07641
KMRF|-104.01758442957|30.3711031342929
CYBU|-104.008553403087|53.3324467838765
8CO0|-104.003283|40.252758
SD33|-104.000489|45.499994
31U|-103.983822|45.566662
20U|-103.982053|46.925166
52NE|-103.96578|42.044963
ND86|-103.963056|48.563889
TA56|-103.953792|30.553211
SD76|-103.945486|45.829444
CKN8|-103.944717|57.7425
7CO4|-103.939394|40.604154
3TE3|-103.936583|29.469633
7N6|-103.92993|48.625583
11NE|-103.916327|42.442464
5NA8|-103.90715|47.863353
0TA7|-103.898334304092|30.1507405339914
5ND1|-103.890758|46.69779
NM15|-103.887468|36.046145
CD16|-103.885519|37.019189
CD49|-103.879954|39.176932
4NA6|-103.879651|48.455025
9V3|-103.875489|42.695799
24V|-103.87134|40.499986
KEFC|-103.86181421585|44.7344916076791
NA63|-103.856316|48.666695
E99|-103.856078|34.772286
NA77|-103.845761|45.986668
6V0|-103.842339463773|43.2940487355593
NA18|-103.83576|48.413358
CKS7|-103.833328|51.933327
KFMM|-103.804060094956|40.3339740969597
0NA9|-103.801033|46.750013
CJE3|-103.800071761269|49.6994785820812
NA22|-103.796314|46.012502
KSPF|-103.782954916515|44.4802415181546
16TA|-103.782778|30.919722
CKL4|-103.779716|58.127224
MM68|-103.770617225217|28.0370063135658
7ND7|-103.728254|47.682518
4NA2|-103.719922|47.953356
1CO5|-103.700977378318|38.0152509091781
12NE|-103.699667|41.906633
E46|-103.697127|29.874897
89TE|-103.687258|29.277955
E38|-103.68359102832|30.38420933766
E44|-103.679351|29.621019
CYKC|-103.677773|58.236103
KIBM|-103.677382|41.188054
MM66|-103.675631|18.68456
4NA1|-103.672697|48.254746
KLIC|-103.665874|39.274788
18U|-103.658809|47.900021
6CO3|-103.657726|37.636403
09CO|-103.65328|38.055563
CJM6|-103.650551|53.104004
2CO8|-103.649115|40.258313
CO92|-103.644949|39.641653
26ND|-103.643531|47.709739
KISN|-103.642345443353|48.1779374832341
0SD5|-103.637139|43.806372
24U|-103.620196|48.188079
8ND3|-103.61936|46.486954
KCUT|-103.619235|43.733096
65E|-103.609682|34.726733
CJP4|-103.603607|50.528057
KTCC|-103.603200181935|35.1827720432363
KBFF|-103.595642624123|41.8740251154414
4NA0|-103.590753|48.008358
CKW6|-103.590561|56.873611
22V|-103.589669|39.833319
7V5|-103.581058|40.263871
MMIA|-103.577536|19.276968
81TX|-103.564906|29.343252
8CO6|-103.549943|37.961398
KR8|-103.537382534884|53.287316744186
CKV2|-103.534721|52.133335
9D2|-103.530136418809|45.5805558880573
6CO6|-103.529663|38.45278
7NE2|-103.529659|42.258296
8NA4|-103.517966|46.614456
MM16|-103.517591|25.526472
1NA4|-103.514355|46.593901
25NE|-103.511329|41.724137
KPEQ|-103.510712764658|31.3823787303334
KLHX|-103.509428225022|38.0497226951906
MM25|-103.49016|19.708521
2SD0|-103.4788|44.163598
CO78|-103.467167|39.133323
NA92|-103.466301|48.578639
MMZP|-103.464479160229|20.7538974238815
59E|-103.464401|34.547296
CKN5|-103.445274|49.868889
E97|-103.437458|35.35644
NM29|-103.436621|35.834204
78ND|-103.432407|46.295008
SD68|-103.43103|43.384701
KBPP|-103.428081|46.186992
CJM2|-103.426109|51.146111
SD70|-103.417134|43.916654
KPRZ|-103.410337229659|34.1454817941463
E06|-103.408767960973|32.9539471776411
MMTC|-103.405294256919|25.5650557054063
5NE0|-103.398545|41.156093
SD24|-103.395278|44.447222
KHSR|-103.388139602678|43.3682468107596
MM82|-103.375496|27.023661
49B|-103.375451|44.418008
80ND|-103.370467|48.878644
SD71|-103.367143|43.11664
CO94|-103.351608|39.706929
CKQ2|-103.349998|53.678608
3V0|-103.349861|43.724207
3CO2|-103.333268|40.617484
KCVS|-103.322146065978|34.3827774266549
MMGL|-103.3093324086|20.5233908660961
9ND3|-103.2999|46.914458
D50|-103.296281449768|48.9281654874807
48XS|-103.294901|29.92657
CKA9|-103.293335|56.337219
NA62|-103.292686|47.302515
NM52|-103.287222|35.574722
E07|-103.276894|33.261223
1SD2|-103.271293|44.073599
KSTK|-103.264581347197|40.6154232423146
S25|-103.253641905553|47.7957874680437
CKD2|-103.249105301531|52.6182534464075
7V9|-103.237085|38.052778
5TE5|-103.236564|30.27389
21U|-103.233788|46.666678
1SD6|-103.230197|43.110252
SD40|-103.226292|44.057764
KAKO|-103.222029|40.175632
3CO3|-103.219931|40.612486
0SD3|-103.217123|45.269434
KHOB|-103.217035216357|32.6875156388876
22U|-103.212953|46.179173
NM83|-103.212121263747|32.7715752489401
KINK|-103.201695390625|31.7797979942434
6ND4|-103.2013|47.505014
CKJ9|-103.196671|50.708889
3NE2|-103.193536|42.327739
NA61|-103.188796|47.295571
CZWL|-103.172226|58.106949
NA98|-103.170173|46.302508
09TS|-103.164892|29.482419
E26|-103.154746850518|32.1325795962902
KCAO|-103.149972656181|36.4461512037518
CKS6|-103.143997642857|49.4099510714286
NM42|-103.134947|34.415631
KRCA|-103.103935|44.145399
KCDR|-103.095400859206|42.8375594716872
5V6|-103.09355|40.244425
7ND3|-103.092116|45.950003
NM60|-103.088|33.403993
KCVN|-103.079052385515|34.4253233412649
CO00|-103.069158989829|39.2815403997789
3NE9|-103.068257|41.041097
NM30|-103.067169|34.875064
KRAP|-103.057369409542|44.0453224694675
8NE1|-103.029367|42.208296
NA89|-103.021276|46.22223
30XS|-103.017723|34.382298
SD77|-103.017675|44.000266
97XS|-103.017153|36.283364
NA04|-103.011833|46.188063
1TA5|-103.000494|32.941769
2ND8|-102.998793|48.888364
TX99|-102.986609|34.006752
KSNY|-102.984973862726|41.0998068999468
CKK4|-102.976126782562|49.0388968266954
CYEN|-102.964280042084|49.2086749338677
NE34|-102.952698|41.038875
ND51|-102.949331|46.104728
5TA0|-102.943816|32.732047
NA68|-102.940163|46.185563
NA85|-102.93602|48.000024
CKU6|-102.93528|50.419167
92T|-102.933774|29.966854
4TS7|-102.926546|30.450169
26V|-102.922159|40.181928
ND88|-102.921296|48.037523
KFST|-102.913372172887|30.9151087850231
E01|-102.909035449854|31.582479533593
93T|-102.908496|29.809636
14ND|-102.908496|46.207785
D60|-102.897982098817|48.3805309829671
TA13|-102.87048|36.256419
E57|-102.844747387229|32.9730041690791
1XS7|-102.831825|29.4502
F98|-102.830101157376|33.2172920514887
ND25|-102.821299|47.92502
NE19|-102.817147|41.59581
9V7|-102.810843|38.475121
SD59|-102.808773|45.533324
76TA|-102.807714|35.40172
KAIA|-102.803762847719|42.0532206075103
KDIK|-102.801871950871|46.7973401688793
SD60|-102.796274|45.399989
D49|-102.792121|48.898643
6TX9|-102.791545|29.854913
CKM4|-102.788605|54.830837
7ND1|-102.778239|47.036122
3NA4|-102.778239|47.058345
1NE6|-102.777699|41.340815
9Y1|-102.770397|47.391896
CJQ2|-102.766701|49.366699
CJW4|-102.749718|55.286942
CO81|-102.743542|39.620823
6NA0|-102.737951|48.993088
39TE|-102.73705007697|32.7150790100197
CJV9|-102.736327180483|50.9408003934942
F85|-102.732153769059|33.7294013241195
8CO8|-102.728266|40.108319
T37|-102.71716|34.269522
8TE6|-102.717084|30.300139
2V6|-102.7119347126|40.1021029823009
55ND|-102.710741|47.355569
4V6|-102.704624|42.679139
CD05|-102.698264|40.19443
X54|-102.692755092389|34.6546543135562
KLAA|-102.688501756221|38.0696959193306
MMZC|-102.685916985826|22.8975080102111
KHEI|-102.655283982068|46.0153771964755
KGNC|-102.652653303106|32.6753298516303
SD48|-102.650439|45.199986
CJK9|-102.650002|51.950001
2T1|-102.641093|34.185135
NA45|-102.625743|47.864181
XA05|-102.624234|34.10105
8V7|-102.617988|37.458716
CKD5|-102.606529|50.098888
17V|-102.598450120879|40.6243407252747
72CO|-102.590759|39.679434
SD72|-102.583777|44.849988
33NE|-102.575477|42.386079
3NA8|-102.56713|47.857791
6ND7|-102.566552|46.421949
SD98|-102.551834|44.462488
KDHT|-102.547276166998|36.0225849522863
1ND1|-102.546268|46.179171
CO84|-102.540757|39.608324
F97|-102.534486984353|32.9499918335634
E11|-102.52952009131|32.3311181748264
8F2|-102.528201|31.527914
9XS6|-102.52214|34.053143
1ND0|-102.521268|46.19167
KIEN|-102.511008455468|43.0225106165602
17K|-102.510435|36.774303
37ND|-102.509073|47.231956
1NA9|-102.49574|47.033341
75ND|-102.491292|46.907507
CJA7|-102.485474781742|49.6343789116634
05D|-102.477956|47.967089
6V5|-102.46722|45.518474
KCNP|-102.46405|41.077461
CYQV|-102.460544545689|51.2644303436293
ND62|-102.457956|46.84834
NA11|-102.454349|47.090287
CJR7|-102.449997|51.623989
9V5|-102.444365|42.736584
24NE|-102.438808|42.383863
9CO5|-102.437133|38.576677
1SD4|-102.417109|44.866654
25TS|-102.415833|36.091528
08D|-102.406352|48.300799
E52|-102.399094|35.231998
MM59|-102.393607|19.093424
53CO|-102.392133|37.553069
5TE4|-102.392125|36.508359
KODO|-102.38708283745|31.9205695421414
KLIU|-102.386674253825|33.9239454210526
11ND|-102.384068|47.425286
KLLN|-102.37249903225|33.5525001505009
TX39|-102.370186|33.36676
E13|-102.36601765266|31.4178774588931
10ND|-102.361568|47.18751
KOKS|-102.356343|41.401943
ND52|-102.354897|46.89584
3NE7|-102.342692|41.829146
ND04|-102.33795|48.165849
KHRX|-102.327177042741|34.8576203988037
3P3|-102.323054|46.359722
T55|-102.322778|34.566667
ND64|-102.317674|46.88834
MMAS|-102.317597331064|21.7025904355599
7V8|-102.315464|40.970825
CYHB|-102.310292079336|52.8174380975226
45V|-102.30602|38.816673
0NA6|-102.298231|46.973896
CJT4|-102.297142|53.955837
CJQ3|-102.285843|49.644012
KITR|-102.285378|39.24251
0K0|-102.279629|37.391683
NA29|-102.278779|48.877247
MMZM|-102.275706|20.045606
KHEQ|-102.272689|40.569431
CJY4|-102.271202|55.546185
TX63|-102.267682|33.187592
CKY2|-102.26667|50.333332
6V4|-102.25461|43.99951
ND05|-102.245445|48.809749
ND16|-102.242121|47.441673
44ND|-102.241286|47.527784
2V5|-102.241070739826|40.1003628106866
CJS2|-102.238666|56.949444
71TA|-102.233751|31.833461
E48|-102.224863012853|31.1238597591949
MMLC|-102.220524|18.001731
96ND|-102.219888|48.388632
CO73|-102.217133|38.10001
10CO|-102.212967|39.454717
6R6|-102.212917|30.048056
1NA2|-102.208779|46.853618
MM37|-102.20246|25.506214
KMAF|-102.201909328162|31.9425354735347
KBFE|-102.192922262934|33.1731422447701
TE33|-102.183749|31.683466
KGRN|-102.175251423232|42.8059789732047
7TX5|-102.158983926021|32.2156642365358
TS75|-102.158746|30.502951
CJW2|-102.150002|49.233337
9ND0|-102.143507|47.181676
Y74|-102.142950998461|47.9368050712244
0TA3|-102.138191|30.304349
NA80|-102.13711|48.805025
2NE4|-102.133795|42.44999
TS42|-102.127681|34.196469
K08|-102.117129|38.033345
KLEM|-102.106110978554|45.9184915854728
CJK4|-102.105698|50.642639
ND87|-102.104616|47.605561
KMDD|-102.101026428826|32.0365289181495
08ND|-102.097673|47.326397
82ND|-102.095166|46.985007
1TX8|-102.083795|34.369516
70TA|-102.080693|31.99679
55F|-102.076837|33.406477
7T7|-102.073453040563|31.8558581497121
TA67|-102.067118|33.748419
07ND|-102.064337|47.156119
5NE9|-102.050461|40.73333
7K5|-102.05|48.667778
H70|-102.048358740681|36.3467152477425
JQ7|-102.041008|50.934189
8XS8|-102.040754882548|33.5924724632484
MMPN|-102.039056|19.396692
7TX8|-102.03825|35.107556
CKV7|-102.033333|49.900002
MM64|-102.032802|26.990451
09TX|-102.023741|30.739052
SN02|-102.021293|39.40833
D07|-102.019994|45.036352
0NE5|-102.017126|41.01666
7TX7|-102.017081|32.083454
KDUX|-102.013089500991|35.8579303689796
6NA5|-102.009051|46.912785
SD88|-102.00265|45.389146
6ND5|-101.998218|46.891674
5KS4|-101.982957|39.230001
0TA1|-101.979626|34.219518
2NE9|-101.968794|40.188325
E08|-101.968527|34.990612
9TX9|-101.965407|30.748218
Y99|-101.953223|48.030568
49F|-101.953187|31.227369
SD66|-101.95154|43.973323
0NE0|-101.95046|41.849983
2NE7|-101.942679|40.851385
92ND|-101.937924|46.194727
00XS|-101.933772|33.033428
0NE1|-101.931564|42.40721
9F3|-101.930984|32.577883
9NE1|-101.926568|41.144435
0TA2|-101.925458|34.216739
2F5|-101.92022033978|32.7562893831277
0NE2|-101.917126|41.86665
2ND9|-101.917108|48.816688
TX01|-101.910163|33.308423
1TX5|-101.908789|34.129242
45XS|-101.90269|34.918946
74TS|-101.900723|33.573974
SD69|-101.896261|43.783326
TS66|-101.894167|33.583056
9NA4|-101.890718|48.666134
2F0|-101.889962803173|30.9054200276146
TA79|-101.889613|33.639529
KEHA|-101.880013588571|37.0007369038776
CJN2|-101.874001|51.555801
D57|-101.865188|46.814307
NA39|-101.854611|47.897787
2TX0|-101.849355|35.064499
6TX0|-101.847666|33.591752
Y71|-101.845145|46.382784
7TA3|-101.8374|34.180906
SD41|-101.833748|45.533317
X43|-101.830514672113|36.0288808557746
4NA5|-101.828219|48.288346
0SD6|-101.825981|44.288874
KTDW|-101.825859436157|35.1698817942702
KLBB|-101.822795013889|33.6636445206324
63F|-101.822473|32.173584
NE99|-101.818234|41.574986
2F4|-101.818012678658|33.1792649816672
CKV6|-101.816666|51.016663
ND58|-101.81628|47.348339
95D|-101.814167|47.250834
8NE3|-101.812953|40.481939
K49|-101.812477839742|36.5067556640691
F82|-101.812023252266|33.4853174753646
58V|-101.80462|41.049994
ND39|-101.801277|47.957788
KSYF|-101.795922862589|39.7610469051827
9NE3|-101.789341|42.187485
47XS|-101.785278|33.4725
6KS4|-101.783783|38.905286
I06|-101.779317487092|34.5653262400362
KOGA|-101.769691715425|41.1194764119389
1V2|-101.769388|42.010582
29F|-101.767125|34.395898
SN77|-101.767114|37.40002
F83|-101.764538273581|33.8462180564839
6ND9|-101.764051|48.392794
6KS3|-101.747949|38.845566
5K2|-101.746284|38.454182
3K3|-101.746268111585|37.9916749250178
1SD0|-101.742089|45.323033
0SD7|-101.733758|43.524444
KGGF|-101.732862|40.869528
2K3|-101.732755597403|37.5828294848485
75TA|-101.725136|32.534278
NA28|-101.72183|48.309458
KPVW|-101.71733335803|34.1681487731278
27KS|-101.71656|39.128893
9V6|-101.712696|43.16564
KAMA|-101.705926553846|35.2193675692308
49ND|-101.701808|46.367507
38V|-101.700454|41.562487
9V4|-101.700425|42.929167
KGLD|-101.698993016507|39.3706230409904
2E3|-101.694424|36.177299
39V|-101.683786|41.433321
CYFO|-101.681667|54.678056
5NA7|-101.680995|48.468351
CKA7|-101.678619|49.580555
06ND|-101.669315|46.748892
2TX6|-101.668498|33.681751
ND56|-101.66711|47.933341
5KS2|-101.665726|39.341667
4NE5|-101.663228|41.07166
F49|-101.660812|33.483961
32K|-101.647667|37.422243
9XS5|-101.641543|33.350091
CJB5|-101.636109568047|50.1673592130177
9TX3|-101.635171|34.168961
ND67|-101.629586|46.353617
4NE4|-101.626838|41.027772
SD15|-101.624045|45.049981
KIML|-101.61993371094|40.5104151859745
ND50|-101.612943|47.298337
Y32|-101.600442|47.683335
KPHP|-101.599063488127|44.0486236901055
SD73|-101.592924|44.520818
4KS8|-101.592668|39.591108
KHZE|-101.580945|47.289861
8NA8|-101.576553|47.706946
6NE8|-101.568778|40.086939
TX31|-101.564306|32.07375
4NE0|-101.559613|40.916107
SN25|-101.558221|37.418633
CKH2|-101.555923|50.465664
5K0|-101.555722|39.742495
42V|-101.546834|40.05805
KHBC|-101.536993|48.768379
MM42|-101.525831|27.856293
KBPG|-101.521645580506|32.2126230440749
1NA7|-101.517368|46.579449
KGUY|-101.507118890593|36.6842324256757
46NE|-101.505445|40.896385
1TA2|-101.50045|34.650059
5V8|-101.497088|43.833326
74XS|-101.481506|31.418758
MMLO|-101.480848|20.993463
E41|-101.473265824627|31.1975081325366
MMMV|-101.470262312178|26.9554133536878
9XS3|-101.464862|33.103431
MMZH|-101.460535|17.601568
8KS0|-101.458782|37.812516
NE73|-101.457386|40.723332
4NE9|-101.446555|40.999161
TS39|-101.443499|34.323679
SD26|-101.442093|45.38748
D05|-101.436466580422|47.6557365930723
2NA1|-101.435716|48.535018
3KS4|-101.434616|37.767794
E19|-101.432193|36.233718
CKY6|-101.431609757613|49.1823505554202
XS34|-101.428724|30.073528
KS86|-101.421274|38.70418
63R|-101.417059|30.241854
55TS|-101.408779|35.215328
37N|-101.408772|47.483055
ND43|-101.404331|48.200009
NA30|-101.396274|48.272232
3F1|-101.396269|33.811193
KBGD|-101.393663690943|35.7008944009018
CKB7|-101.392502|51.234445
Q45|-101.392113|35.108384
KULS|-101.373564228984|37.6040147806397
KHQG|-101.370528584972|37.1630791429321
7NE5|-101.367664|41.066661
T45|-101.365078|35.361685
5KS9|-101.362662|39.82583
KMIB|-101.358036|48.415761
3K7|-101.354802018862|38.4577538113768
ND65|-101.353611|46.988889
7NA2|-101.350438|48.687799
5KS8|-101.348496|39.818053
8D6|-101.346243|45.908334
5F1|-101.341408200404|33.205067512729
5KS5|-101.337105|38.674459
41F|-101.330436|34.0023
4NA3|-101.302104|48.857243
Q29|-101.300438|34.466731
04NE|-101.299053|41.159993
2NE6|-101.297383|40.920831
CJW5|-101.29462739229|50.7667308412698
2ND4|-101.292107|48.231954
5NA0|-101.279047|47.773613
KMOT|-101.278031341446|48.2576513619299
23ND|-101.267092|47.082217
5KS6|-101.257104|38.766679
36K|-101.253583198207|37.969815623008
3NA3|-101.252097|47.201939
84D|-101.251045|44.984376
89ND|-101.249326|47.911395
8F3|-101.240849|33.623837
1T6|-101.238443|29.941869
CZJN|-101.236235883075|52.1191806202488
TX07|-101.23425|29.934277
NA90|-101.222654|47.466664
ND18|-101.216825|48.506408
SD47|-101.213207|45.002758
KOZA|-101.202201|30.735197
SN97|-101.197661|37.326413
E42|-101.194496|36.221009
SD30|-101.189309|44.295818
29NE|-101.180712|40.761115
6NA3|-101.177919|46.444168
5NE4|-101.172386|41.572216
6NE0|-101.165712|40.786948
64V|-101.164045|40.832224
16R|-101.161771|29.692991
4NE8|-101.15155|40.382776
0NA8|-101.145711|47.874727
NA27|-101.145434|47.910283
5NE5|-101.143493|41.206661
41ND|-101.101818|47.604721
MMCC|-101.100891|29.333918
5NE6|-101.100439|40.249996
CYQD|-101.091113|53.971388
D58|-101.083201|45.414988
N64|-101.078472|48.103056
64ND|-101.075415|46.850828
0NA7|-101.072648|47.397773
30ND|-101.072095|47.648333
CYYL|-101.072050796306|56.8628739186296
KMHN|-101.067105|42.049997
3NA2|-101.067092|47.302772
58XS|-101.055945|31.830694
SD31|-101.047081|45.786942
KCBK|-101.046506757537|39.427452003015
81ND|-101.044875|48.388627
KADT|-101.042239040553|39.8400493055188
69ND|-101.041823|48.743077
18XS|-101.033754|33.800082
D64|-101.03361|48.913334
9V2|-101.025438|40.187498
MMMM|-101.025263|19.850494
5C8|-101.025137310857|47.3521206383473
9TX6|-101.024016|33.175095
1KS7|-101.017114|37.673635
4TA8|-101.017048|30.616845
SD21|-101.008754|44.370815
SN55|-101.003216|38.215301
2V0|-101.001263|41.170274
NA73|-101.000431|48.563909
6XS4|-101.000387|31.166831
KPPA|-100.997435721438|35.6122976325269
8ND1|-100.996813|47.463052
1KS8|-100.994596|38.515297
1K9|-100.984444|37.456389
6NA6|-100.978486|48.619186
TS04|-100.978148|29.835767
64F|-100.969553|31.643758
4T3|-100.9651|29.740771
KLBL|-100.959853220239|37.0442112733297
NA46|-100.958749|47.102214
KSNK|-100.950461935484|32.6933946612903
